,result,table,_time,_value,_field,_measurement,asset_id
,_result,5,2026-08-28T05:51:11Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:51:28Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:51:46Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:52:04Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:52:22Z,30.77,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:52:40Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:52:57Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:53:15Z,30.81,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:53:32Z,30.81,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:53:55Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:54:13Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:54:31Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:54:50Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:55:09Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:55:27Z,30.77,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:55:45Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:56:10Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:56:29Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:56:47Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:57:05Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:57:24Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:57:44Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:58:01Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:58:24Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:58:42Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:59:01Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:59:19Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:59:37Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T05:59:55Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:00:36Z,30.77,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:00:54Z,30.77,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:01:13Z,30.77,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:01:35Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:02:02Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:02:20Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:02:38Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:02:58Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:03:16Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:03:34Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:03:52Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:04:16Z,30.47,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:04:36Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:04:53Z,30.23,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:05:11Z,30.05,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:05:29Z,30.31,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:05:46Z,30.31,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:06:04Z,30.47,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:06:22Z,30.51,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:06:39Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:06:57Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:07:15Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:07:38Z,30.31,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:07:55Z,30.39,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:08:13Z,30.25,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:08:31Z,30.31,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:08:49Z,30.29,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:09:07Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:09:24Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:09:42Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:09:59Z,30.51,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:10:17Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:10:35Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:10:58Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:11:16Z,30.51,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:11:33Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:11:51Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:12:09Z,30.29,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:12:27Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:12:44Z,30.47,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:13:02Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:13:20Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:13:37Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:13:55Z,30.31,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:14:19Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:14:36Z,30.47,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:14:54Z,30.23,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:15:12Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:15:32Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:15:50Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:16:08Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:16:32Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:16:49Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:17:07Z,30.47,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:17:24Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:17:42Z,30.39,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:18:00Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:18:17Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:18:35Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:18:53Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:19:11Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:19:29Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:19:52Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:20:10Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:20:27Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:20:46Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:21:04Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:21:22Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:21:40Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:21:57Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:22:15Z,30.29,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:22:33Z,30.23,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:22:50Z,30.15,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:23:15Z,30.09,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:23:33Z,30.05,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:23:51Z,30.15,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:24:09Z,30.23,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:24:27Z,30.03,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:24:44Z,29.97,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:25:02Z,29.93,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:25:20Z,30.11,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:25:37Z,30.29,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:25:55Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:26:13Z,30.23,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:26:36Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:26:54Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:27:12Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:27:29Z,30.51,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:27:47Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:28:05Z,30.51,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:28:24Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:28:41Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:28:59Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:29:17Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:29:36Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:29:59Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:30:17Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:30:35Z,30.57,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:30:54Z,30.53,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:31:11Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:31:29Z,30.51,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:31:47Z,30.47,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:32:05Z,30.15,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:32:23Z,29.99,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:32:41Z,30.03,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:33:00Z,29.99,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:33:22Z,29.99,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:33:40Z,29.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:33:58Z,29.97,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:34:16Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:34:34Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:34:52Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:35:10Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:35:27Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:35:45Z,30.29,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:36:03Z,30.39,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:36:21Z,30.39,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:36:43Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:37:00Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:37:18Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:37:35Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:37:53Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:38:11Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:38:29Z,30.51,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:38:46Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:39:04Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:39:22Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:39:40Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:40:02Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:40:19Z,30.73,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:40:38Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:40:55Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:41:13Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:41:31Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:41:49Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:42:07Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:42:24Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:42:43Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:43:01Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:43:22Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:43:41Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:43:59Z,30.73,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:44:17Z,30.77,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:44:34Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:44:52Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:45:10Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:45:28Z,30.85,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:45:46Z,30.81,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:46:03Z,30.87,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:46:21Z,30.79,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:46:44Z,30.81,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:47:02Z,30.93,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:47:20Z,30.85,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:47:38Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:47:55Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:48:14Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:48:31Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:48:49Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:49:07Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:49:25Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:49:43Z,30.47,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:50:06Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:50:24Z,30.85,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:50:42Z,30.93,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:51:00Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:51:19Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:51:39Z,30.73,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:51:57Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:52:20Z,30.65,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:52:39Z,30.71,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:52:56Z,30.67,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:53:14Z,30.63,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:53:32Z,30.59,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:53:49Z,30.33,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:54:07Z,30.23,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:54:25Z,30.17,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:54:42Z,30.03,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:55:00Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:55:18Z,30.39,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:55:41Z,30.45,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:55:58Z,30.39,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:56:16Z,30.37,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:56:34Z,30.31,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:56:52Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:57:09Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:57:27Z,30.43,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:57:44Z,34.0057,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:58:02Z,33.0448,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:58:20Z,30.5584,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:58:37Z,32.3951,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:59:00Z,30.0429,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:59:17Z,32.5938,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:59:35Z,34.0369,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T06:59:53Z,33.5083,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:00:24Z,34.0196,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:00:44Z,33.8854,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:01:06Z,34.0217,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:01:33Z,33.0361,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:01:53Z,33.1473,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:02:11Z,32.0581,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:02:28Z,31.5215,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:02:46Z,33.6635,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:03:03Z,33.633,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:03:20Z,30.9372,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:03:38Z,31.8324,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:03:55Z,33.9079,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:04:13Z,33.1098,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:04:32Z,32.8051,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:04:52Z,32.7597,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:05:10Z,30.0993,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:05:27Z,32.6881,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:05:45Z,33.9046,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:06:02Z,33.1232,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:06:20Z,30.3453,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:06:37Z,32.8331,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:06:54Z,34.4193,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:07:12Z,32.7948,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:07:29Z,30.9287,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:07:46Z,33.4937,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:08:07Z,32.6532,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:08:24Z,33.7679,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:08:42Z,32.5917,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:08:59Z,30.7265,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:09:16Z,33.6333,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:09:33Z,33.6034,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:09:51Z,31.4772,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:10:08Z,31.7732,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:10:26Z,33.8317,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:10:43Z,33.6408,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:11:00Z,30.7807,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:11:17Z,32.5478,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:11:34Z,33.8467,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:11:52Z,32.7818,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:12:09Z,30.697,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:12:31Z,32.2374,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:12:49Z,31.0834,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:13:06Z,33.4271,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:13:23Z,33.4518,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:13:40Z,30.8351,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:13:58Z,31.6478,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:14:15Z,33.9218,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:14:33Z,33.2021,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:14:50Z,30.5151,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:15:07Z,32.9504,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:15:24Z,34.0158,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:15:42Z,32.8335,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:15:59Z,30.572,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:16:17Z,33.3784,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:16:34Z,33.9026,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:16:55Z,33.9177,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:17:12Z,33.2931,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:17:30Z,30.2023,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:17:47Z,32.424,canopy_temperature,asset_telemetry,maize_farm_001
,_result,5,2026-08-28T07:18:05Z,34.1504,canopy_temperature,asset_telemetry,maize_farm_001
